,user,wave_no,day,vaccinated,total_interactions,vaccinated_interactions,infected_interactions,recovered_interactions,susceptible_interactions,vaccinated_all,infected_all,recovered_all,susceptible_all,is_infected
0,158,9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,158,9,2,0,135,8.264462809917354,38.842975206611584,0.0,52.892561983471076,19.230769230769226,2.024291497975708,0.0,78.74493927125505,0
2,158,9,3,0,204,17.93478260869565,17.93478260869565,16.304347826086953,47.82608695652175,21.255060728744944,0.6072874493927124,1.821862348178137,76.3157894736842,0
3,158,9,4,0,0,0.0,0.0,0.0,0.0,22.87449392712551,0.20242914979757085,2.42914979757085,74.49392712550606,1
4,158,9,5,0,82,1.2195121951219514,0.0,98.78048780487806,0.0,22.87449392712551,0.20242914979757085,2.6315789473684204,74.2914979757085,1
5,158,9,6,0,0,0.0,0.0,0.0,0.0,22.87449392712551,0.0,2.834008097165991,74.2914979757085,1
6,158,9,7,0,0,0.0,0.0,0.0,0.0,23.076923076923073,0.0,2.834008097165991,74.08906882591093,1
7,434,9,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,434,9,2,1,308,0.0,0.0,0.0,100.0,19.230769230769226,2.024291497975708,0.0,78.74493927125505,0
9,434,9,3,1,29,79.3103448275862,0.0,0.0,20.6896551724138,21.255060728744944,0.6072874493927124,1.821862348178137,76.3157894736842,0
10,434,9,4,1,0,0.0,0.0,0.0,0.0,22.87449392712551,0.20242914979757085,2.42914979757085,74.49392712550606,0
11,434,9,5,1,0,0.0,0.0,0.0,0.0,22.87449392712551,0.20242914979757085,2.6315789473684204,74.2914979757085,0
12,434,9,6,1,1,0.0,0.0,0.0,100.0,22.87449392712551,0.0,2.834008097165991,74.2914979757085,0
13,434,9,7,1,0,0.0,0.0,0.0,0.0,23.076923076923073,0.0,2.834008097165991,74.08906882591093,0
14,327,9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
