,user,wave_no,day,vaccinated,total_interactions,vaccinated_interactions,infected_interactions,recovered_interactions,susceptible_interactions,vaccinated_all,infected_all,recovered_all,susceptible_all,is_infected
0,88,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,88,6,2,1,354,1.98300283286119,0.0,0.0,98.01699716713881,20.68965517241379,1.6227180527383362,0.0,77.68762677484787,0
2,88,6,3,1,65,15.384615384615383,0.0,0.0,84.61538461538461,24.089068825910935,0.8097165991902834,1.6194331983805668,73.48178137651821,0
3,88,6,4,1,166,39.75903614457832,0.0,0.0,60.24096385542168,24.74645030425963,0.20283975659229211,2.434077079107505,72.61663286004057,0
4,88,6,5,1,23,43.47826086956522,0.0,0.0,56.52173913043478,25.303643724696354,0.40485829959514164,2.834008097165991,71.4574898785425,0
5,88,6,6,1,0,0.0,0.0,0.0,0.0,26.31578947368421,0.8097165991902832,3.238866396761133,69.63562753036437,0
6,88,6,7,1,0,0.0,0.0,0.0,0.0,26.51821862348178,0.0,4.048582995951417,69.4331983805668,0
7,158,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,158,6,2,0,171,4.093567251461989,0.0,0.0,95.90643274853801,20.68965517241379,1.6227180527383362,0.0,77.68762677484787,0
9,158,6,3,0,224,42.410714285714285,0.0,0.0,57.58928571428571,24.089068825910935,0.8097165991902834,1.6194331983805668,73.48178137651821,0
10,158,6,4,0,215,52.55813953488372,0.0,0.0,47.44186046511628,24.74645030425963,0.20283975659229211,2.434077079107505,72.61663286004057,0
11,158,6,5,0,204,70.09803921568627,0.0,0.0,29.901960784313733,25.303643724696354,0.40485829959514164,2.834008097165991,71.4574898785425,0
12,158,6,6,0,0,0.0,0.0,0.0,0.0,26.31578947368421,0.8097165991902832,3.238866396761133,69.63562753036437,0
13,158,6,7,0,0,0.0,0.0,0.0,0.0,26.51821862348178,0.0,4.048582995951417,69.4331983805668,0
14,434,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,434,6,2,1,305,0.0,0.0,0.0,100.0,20.68965517241379,1.6227180527383362,0.0,77.68762677484787,0
16,434,6,3,1,79,60.75949367088608,0.0,0.0,39.24050632911392,24.089068825910935,0.8097165991902834,1.6194331983805668,73.48178137651821,0
17,434,6,4,1,0,0.0,0.0,0.0,0.0,24.74645030425963,0.20283975659229211,2.434077079107505,72.61663286004057,0
18,434,6,5,1,0,0.0,0.0,0.0,0.0,25.303643724696354,0.40485829959514164,2.834008097165991,71.4574898785425,0
19,434,6,6,1,114,32.45614035087719,0.0,0.0,67.54385964912281,26.31578947368421,0.8097165991902832,3.238866396761133,69.63562753036437,0
