,user,wave_no,vaccination_time,total_interactions,vaccinated_interactions,infected_interactions,recovered_interactions,susceptible_interactions,vaccinated_all,infected_all,recovered_all,susceptible_all
0,158,11,,446,10.31390134529148,0.0,0.0,89.68609865470853,29.18918918918919,0.0,12.162162162162163,58.648648648648646
1,434,11,2014-11-24 14:50:00,550,11.636363636363637,0.0,0.0,88.36363636363636,29.18918918918919,0.0,12.162162162162163,58.648648648648646
2,327,11,,860,37.67441860465116,0.1162790697674418,2.0930232558139537,60.11627906976744,29.18918918918919,0.0,12.162162162162163,58.648648648648646
3,455,11,2014-11-24 15:40:00,269,33.08550185873606,4.83271375464684,3.3457249070631967,57.62081784386617,29.18918918918919,0.0,12.162162162162163,58.648648648648646
4,25,11,,99,16.161616161616163,1.0101010101010102,0.0,82.82828282828282,29.18918918918919,0.0,12.162162162162163,58.648648648648646
5,226,11,,513,17.93372319688109,0.0,0.9746588693957114,81.0916179337232,29.18918918918919,0.0,12.162162162162163,58.648648648648646
6,288,11,,765,17.77777777777778,0.0,0.392156862745098,81.83006535947712,29.18918918918919,0.0,12.162162162162163,58.648648648648646
7,446,11,2014-11-24 17:10:00,1864,8.798283261802576,0.0,4.560085836909871,86.64163090128756,29.18918918918919,0.0,12.162162162162163,58.648648648648646
8,311,11,2014-11-24 16:55:00,3279,49.03934126258005,0.609942055504727,5.885940835620616,43.33638304361085,29.18918918918919,0.0,12.162162162162163,58.648648648648646
9,441,11,,2140,21.58878504672897,5.700934579439252,48.03738317757009,22.38317757009346,29.18918918918919,0.0,12.162162162162163,58.648648648648646
10,483,11,2014-11-24 17:30:00,1039,20.500481231953803,6.159769008662176,47.25697786333012,26.08277189605389,29.18918918918919,0.0,12.162162162162163,58.648648648648646
11,230,11,,1061,0.0,0.0,0.0,100.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
12,300,11,,2009,34.64410154305625,0.0995520159283225,2.1901443504230964,63.06620209059234,29.18918918918919,0.0,12.162162162162163,58.648648648648646
13,173,11,,417,38.60911270983213,1.4388489208633095,0.7194244604316548,51.55875299760192,29.18918918918919,0.0,12.162162162162163,58.648648648648646
14,454,11,,247,27.93522267206478,0.8097165991902834,0.8097165991902834,70.04048582995951,29.18918918918919,0.0,12.162162162162163,58.648648648648646
15,267,11,2014-11-24 16:40:00,149,18.79194630872483,18.12080536912752,0.0,60.40268456375839,29.18918918918919,0.0,12.162162162162163,58.648648648648646
16,9,11,2014-11-24 15:25:00,446,19.955156950672645,5.829596412556054,11.883408071748878,30.493273542600896,29.18918918918919,0.0,12.162162162162163,58.648648648648646
17,410,11,2014-11-24 14:15:00,1878,30.29818956336528,0.0532481363152289,0.3727369542066028,69.22257720979765,29.18918918918919,0.0,12.162162162162163,58.648648648648646
18,388,11,,639,34.74178403755869,0.0,4.381846635367762,60.40688575899843,29.18918918918919,0.0,12.162162162162163,58.648648648648646
19,22,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
20,337,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
21,426,11,,1766,35.900339750849376,2.1517553793884483,3.737259343148358,56.22876557191393,29.18918918918919,0.0,12.162162162162163,58.648648648648646
22,98,11,2014-11-24 16:25:00,1194,42.462311557788944,0.0,26.38190954773869,28.47571189279732,29.18918918918919,0.0,12.162162162162163,58.648648648648646
23,487,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
24,212,11,,281,18.86120996441281,0.0,13.523131672597868,67.61565836298932,29.18918918918919,0.0,12.162162162162163,58.648648648648646
25,404,11,,88,10.227272727272728,0.0,1.1363636363636365,88.63636363636364,29.18918918918919,0.0,12.162162162162163,58.648648648648646
26,385,11,,216,8.333333333333332,0.0,0.0,91.66666666666666,29.18918918918919,0.0,12.162162162162163,58.648648648648646
27,432,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
28,270,11,,145,24.13793103448276,29.655172413793103,0.6896551724137931,29.655172413793103,29.18918918918919,0.0,12.162162162162163,58.648648648648646
29,424,11,2014-11-24 14:35:00,2810,24.768683274021356,0.6761565836298933,20.2135231316726,54.34163701067616,29.18918918918919,0.0,12.162162162162163,58.648648648648646
30,439,11,2014-11-26 01:35:00,1552,36.79123711340206,0.6443298969072164,5.605670103092784,54.89690721649485,29.18918918918919,0.0,12.162162162162163,58.648648648648646
31,289,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
32,197,11,2014-11-24 15:45:00,1006,37.77335984095427,3.2803180914512926,2.3856858846918487,55.96421471172962,29.18918918918919,0.0,12.162162162162163,58.648648648648646
33,42,11,,1686,28.529062870699885,0.0,5.693950177935943,65.59905100830368,29.18918918918919,0.0,12.162162162162163,58.648648648648646
34,468,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
35,187,11,,648,38.117283950617285,0.0,14.04320987654321,47.53086419753087,29.18918918918919,0.0,12.162162162162163,58.648648648648646
36,23,11,,1262,7.527733755942948,2.614896988906497,31.45800316957211,46.83042789223455,29.18918918918919,0.0,12.162162162162163,58.648648648648646
37,413,11,,187,2.6737967914438503,0.0,0.0,97.32620320855617,29.18918918918919,0.0,12.162162162162163,58.648648648648646
38,101,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
39,100,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
40,155,11,,90,46.66666666666666,0.0,0.0,53.333333333333336,29.18918918918919,0.0,12.162162162162163,58.648648648648646
41,360,11,2014-11-26 20:30:00,108,34.25925925925926,0.0,0.0,50.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
42,55,11,2014-11-24 19:55:00,1510,13.973509933774832,0.0,0.728476821192053,85.2980132450331,29.18918918918919,0.0,12.162162162162163,58.648648648648646
43,429,11,,130,3.8461538461538463,10.0,5.384615384615385,80.76923076923077,29.18918918918919,0.0,12.162162162162163,58.648648648648646
44,347,11,,727,12.65474552957359,0.0,0.2751031636863824,87.07015130674003,29.18918918918919,0.0,12.162162162162163,58.648648648648646
45,156,11,,13,38.46153846153847,0.0,15.384615384615383,46.15384615384615,29.18918918918919,0.0,12.162162162162163,58.648648648648646
46,30,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
47,224,11,2014-11-24 15:25:00,569,14.586994727592268,3.5149384885764503,0.0,70.47451669595782,29.18918918918919,0.0,12.162162162162163,58.648648648648646
48,19,11,,898,62.1380846325167,0.0,0.0,37.8619153674833,29.18918918918919,0.0,12.162162162162163,58.648648648648646
49,301,11,,731,8.618331053351573,1.231190150478796,35.841313269493845,54.17236662106704,29.18918918918919,0.0,12.162162162162163,58.648648648648646
50,437,11,2014-11-24 14:15:00,1056,61.17424242424242,0.0,0.1893939393939394,38.446969696969695,29.18918918918919,0.0,12.162162162162163,58.648648648648646
51,244,11,,178,47.752808988764045,0.5617977528089888,6.179775280898876,43.25842696629213,29.18918918918919,0.0,12.162162162162163,58.648648648648646
52,449,11,2014-11-24 16:15:00,874,4.919908466819222,0.0,0.3432494279176201,94.50800915331808,29.18918918918919,0.0,12.162162162162163,58.648648648648646
53,470,11,,488,11.475409836065571,0.0,0.0,88.52459016393442,29.18918918918919,0.0,12.162162162162163,58.648648648648646
54,305,11,2014-11-24 14:35:00,1827,40.01094690749863,0.0,0.0547345374931581,59.93431855500822,29.18918918918919,0.0,12.162162162162163,58.648648648648646
55,398,11,,680,36.76470588235294,0.0,3.088235294117647,59.85294117647059,29.18918918918919,0.0,12.162162162162163,58.648648648648646
56,147,11,,14,14.285714285714285,78.57142857142857,0.0,7.142857142857142,29.18918918918919,0.0,12.162162162162163,58.648648648648646
57,225,11,,6,0.0,0.0,0.0,100.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
58,359,11,,542,39.85239852398524,0.0,2.5830258302583027,57.38007380073801,29.18918918918919,0.0,12.162162162162163,58.648648648648646
59,188,11,,1622,52.83600493218249,0.0616522811344019,3.020961775585697,43.09494451294698,29.18918918918919,0.0,12.162162162162163,58.648648648648646
60,136,11,2014-11-24 17:40:00,4250,26.61176470588235,6.070588235294118,38.54117647058823,25.458823529411767,29.18918918918919,0.0,12.162162162162163,58.648648648648646
61,336,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
62,130,11,,1686,28.706998813760386,0.1779359430604982,3.262158956109134,67.141162514828,29.18918918918919,0.0,12.162162162162163,58.648648648648646
63,60,11,2014-11-24 19:05:00,35,0.0,0.0,0.0,100.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
64,21,11,,1284,19.31464174454829,6.931464174454828,16.043613707165107,55.140186915887845,29.18918918918919,0.0,12.162162162162163,58.648648648648646
65,320,11,2014-11-24 17:20:00,105,22.857142857142858,0.0,1.9047619047619049,75.23809523809524,29.18918918918919,0.0,12.162162162162163,58.648648648648646
66,462,11,,661,4.689863842662632,10.741301059001511,18.456883509833585,49.167927382753405,29.18918918918919,0.0,12.162162162162163,58.648648648648646
67,229,11,,1894,27.19112988384372,0.1583949313621964,0.7391763463569165,71.91129883843716,29.18918918918919,0.0,12.162162162162163,58.648648648648646
68,448,11,,572,47.72727272727273,0.1748251748251748,0.0,52.09790209790209,29.18918918918919,0.0,12.162162162162163,58.648648648648646
69,375,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
70,223,11,,2091,34.528933524629366,0.5260640841702534,5.308464849354376,59.20612147297943,29.18918918918919,0.0,12.162162162162163,58.648648648648646
71,234,11,,39,82.05128205128204,5.128205128205128,7.6923076923076925,5.128205128205128,29.18918918918919,0.0,12.162162162162163,58.648648648648646
72,420,11,,1569,7.966857871255577,12.492033142128744,19.50286806883365,52.96367112810707,29.18918918918919,0.0,12.162162162162163,58.648648648648646
73,206,11,,405,27.901234567901238,0.0,0.2469135802469135,71.85185185185186,29.18918918918919,0.0,12.162162162162163,58.648648648648646
74,116,11,2014-11-24 15:40:00,1380,51.30434782608696,0.7246376811594203,8.623188405797102,37.2463768115942,29.18918918918919,0.0,12.162162162162163,58.648648648648646
75,240,11,,68,19.11764705882353,0.0,1.4705882352941175,79.41176470588235,29.18918918918919,0.0,12.162162162162163,58.648648648648646
76,408,11,,525,40.38095238095238,3.428571428571429,0.0,54.47619047619048,29.18918918918919,0.0,12.162162162162163,58.648648648648646
77,95,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
78,6,11,,300,1.6666666666666667,0.0,0.3333333333333333,98.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
79,236,11,,910,61.31868131868132,0.0,0.2197802197802197,38.46153846153847,29.18918918918919,0.0,12.162162162162163,58.648648648648646
80,140,11,,598,43.64548494983278,5.518394648829431,0.0,50.836120401337794,29.18918918918919,0.0,12.162162162162163,58.648648648648646
81,215,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
82,49,11,2014-11-24 14:50:00,1782,11.952861952861952,4.938271604938271,8.080808080808081,60.1010101010101,29.18918918918919,0.0,12.162162162162163,58.648648648648646
83,11,11,,981,57.798165137614674,0.7135575942915392,3.26197757390418,34.5565749235474,29.18918918918919,0.0,12.162162162162163,58.648648648648646
84,111,11,2014-11-24 14:10:00,1012,18.873517786561266,0.691699604743083,3.260869565217391,77.17391304347827,29.18918918918919,0.0,12.162162162162163,58.648648648648646
85,122,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
86,51,11,,562,21.88612099644128,0.0,0.3558718861209964,77.75800711743773,29.18918918918919,0.0,12.162162162162163,58.648648648648646
87,456,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
88,63,11,,2329,17.561185057964792,6.39759553456419,11.206526406182912,56.71962215543152,29.18918918918919,0.0,12.162162162162163,58.648648648648646
89,490,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
90,346,11,,212,44.33962264150944,0.0,0.0,55.66037735849056,29.18918918918919,0.0,12.162162162162163,58.648648648648646
91,407,11,,343,21.57434402332361,0.2915451895043732,2.0408163265306123,76.0932944606414,29.18918918918919,0.0,12.162162162162163,58.648648648648646
92,419,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
93,194,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
94,403,11,2014-11-24 14:55:00,1523,37.163493105712405,0.5252790544977018,3.6769533814839135,58.30597504924491,29.18918918918919,0.0,12.162162162162163,58.648648648648646
95,457,11,2014-11-24 16:15:00,2073,31.83791606367583,0.3859141341051616,4.341534008683068,62.22865412445731,29.18918918918919,0.0,12.162162162162163,58.648648648648646
96,165,11,,660,26.060606060606062,0.0,5.151515151515151,68.78787878787878,29.18918918918919,0.0,12.162162162162163,58.648648648648646
97,268,11,,122,36.885245901639344,0.0,0.819672131147541,59.01639344262295,29.18918918918919,0.0,12.162162162162163,58.648648648648646
98,41,11,2014-11-24 16:05:00,339,26.548672566371685,0.0,10.029498525073748,51.91740412979351,29.18918918918919,0.0,12.162162162162163,58.648648648648646
99,90,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
100,71,11,2014-11-24 14:10:00,1591,38.02639849151477,0.4399748585795097,0.1257071024512885,61.15650534255186,29.18918918918919,0.0,12.162162162162163,58.648648648648646
101,96,11,,361,0.2770083102493075,0.0,0.0,99.7229916897507,29.18918918918919,0.0,12.162162162162163,58.648648648648646
102,40,11,,27,100.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
103,208,11,,6,0.0,0.0,33.33333333333333,66.66666666666666,29.18918918918919,0.0,12.162162162162163,58.648648648648646
104,322,11,,1657,0.1207000603500301,0.0,0.0,99.87929993964995,29.18918918918919,0.0,12.162162162162163,58.648648648648646
105,102,11,2014-11-25 16:55:00,56,35.714285714285715,0.0,44.642857142857146,19.642857142857142,29.18918918918919,0.0,12.162162162162163,58.648648648648646
106,74,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
107,175,11,,1308,17.584097859327215,9.48012232415902,6.498470948012232,49.54128440366973,29.18918918918919,0.0,12.162162162162163,58.648648648648646
108,239,11,,1483,57.720836142953466,0.6068779501011463,8.698583951449763,31.28792987188132,29.18918918918919,0.0,12.162162162162163,58.648648648648646
109,126,11,,109,20.18348623853211,0.0,0.0,77.98165137614679,29.18918918918919,0.0,12.162162162162163,58.648648648648646
110,484,11,2014-11-24 14:10:00,20,0.0,0.0,0.0,100.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
111,170,11,,1090,39.357798165137616,0.0,2.568807339449541,57.52293577981651,29.18918918918919,0.0,12.162162162162163,58.648648648648646
112,492,11,2014-11-24 14:10:00,1930,35.18134715025907,0.0,0.1036269430051813,64.71502590673575,29.18918918918919,0.0,12.162162162162163,58.648648648648646
113,313,11,2014-11-24 14:05:00,529,50.2835538752363,0.1890359168241966,4.914933837429111,43.10018903591683,29.18918918918919,0.0,12.162162162162163,58.648648648648646
114,241,11,,686,12.244897959183673,0.1457725947521866,1.020408163265306,86.58892128279884,29.18918918918919,0.0,12.162162162162163,58.648648648648646
115,459,11,,1080,1.7592592592592593,0.0,0.0,98.24074074074072,29.18918918918919,0.0,12.162162162162163,58.648648648648646
116,171,11,,247,29.959514170040485,0.0,0.0,70.04048582995951,29.18918918918919,0.0,12.162162162162163,58.648648648648646
117,370,11,,1067,32.146204311152765,0.0,2.343017806935333,65.32333645735707,29.18918918918919,0.0,12.162162162162163,58.648648648648646
118,125,11,,496,0.8064516129032258,0.0,0.0,99.19354838709675,29.18918918918919,0.0,12.162162162162163,58.648648648648646
119,310,11,,1372,10.349854227405247,2.696793002915452,43.29446064139942,35.56851311953353,29.18918918918919,0.0,12.162162162162163,58.648648648648646
120,387,11,,8,37.5,0.0,0.0,62.5,29.18918918918919,0.0,12.162162162162163,58.648648648648646
121,444,11,,913,54.43592552026287,0.1095290251916757,1.4238773274917853,43.373493975903614,29.18918918918919,0.0,12.162162162162163,58.648648648648646
122,254,11,,0,0.0,0.0,0.0,0.0,29.18918918918919,0.0,12.162162162162163,58.648648648648646
