,user,wave_no,day,vaccinated,total_interactions,vaccinated_interactions,infected_interactions,recovered_interactions,susceptible_interactions,vaccinated_all,infected_all,recovered_all,susceptible_all,is_infected
0,158,12,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,158,12,2,0,0,0.0,0.0,0.0,0.0,17.849898580121703,4.259634888438135,0.0,77.89046653144018,0
2,158,12,3,0,69,44.927536231884055,0.0,0.0,55.07246376811595,19.06693711967546,1.8255578093306288,4.462474645030426,74.6450304259635,0
3,158,12,4,0,152,38.81578947368421,0.0,0.0,61.18421052631579,19.512195121951226,1.6260162601626016,6.300813008130082,72.5609756097561,0
4,158,12,5,0,2,50.0,0.0,0.0,50.0,19.675456389452332,1.8255578093306288,7.910750507099392,70.58823529411767,0
5,158,12,6,0,115,20.0,0.0,0.0,80.0,19.838056680161937,0.4048582995951416,9.919028340080969,69.83805668016194,0
6,158,12,7,0,0,0.0,0.0,0.0,0.0,20.040485829959522,0.0,10.323886639676116,69.63562753036437,0
7,434,12,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,434,12,2,0,185,0.0,0.0,0.0,99.99999999999999,17.849898580121703,4.259634888438135,0.0,77.89046653144018,1
9,434,12,3,0,81,72.8395061728395,0.0,8.641975308641976,18.518518518518523,19.06693711967546,1.8255578093306288,4.462474645030426,74.6450304259635,1
10,434,12,4,0,0,0.0,0.0,0.0,0.0,19.512195121951226,1.6260162601626016,6.300813008130082,72.5609756097561,1
11,434,12,5,0,0,0.0,0.0,0.0,0.0,19.675456389452332,1.8255578093306288,7.910750507099392,70.58823529411767,1
12,434,12,6,0,32,87.5,0.0,0.0,12.5,19.838056680161937,0.4048582995951416,9.919028340080969,69.83805668016194,1
13,434,12,7,0,0,0.0,0.0,0.0,0.0,20.040485829959522,0.0,10.323886639676116,69.63562753036437,1
14,327,12,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,327,12,2,0,158,16.455696202531644,1.2658227848101269,0.0,82.27848101265823,17.849898580121703,4.259634888438135,0.0,77.89046653144018,1
16,327,12,3,0,186,20.441988950276233,0.0,0.0,79.55801104972376,19.06693711967546,1.8255578093306288,4.462474645030426,74.6450304259635,1
17,327,12,4,0,14,100.0,0.0,0.0,0.0,19.512195121951226,1.6260162601626016,6.300813008130082,72.5609756097561,1
18,327,12,5,0,342,30.4093567251462,0.0,3.5087719298245608,66.08187134502924,19.675456389452332,1.8255578093306288,7.910750507099392,70.58823529411767,1
19,327,12,6,0,393,24.173027989821886,0.0,0.0,75.82697201017812,19.838056680161937,0.4048582995951416,9.919028340080969,69.83805668016194,1
20,327,12,7,0,104,100.0,0.0,0.0,0.0,20.040485829959522,0.0,10.323886639676116,69.63562753036437,1
21,455,12,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,455,12,2,1,152,0.0,0.0,0.0,100.0,17.849898580121703,4.259634888438135,0.0,77.89046653144018,0
23,455,12,3,1,0,0.0,0.0,0.0,0.0,19.06693711967546,1.8255578093306288,4.462474645030426,74.6450304259635,0
24,455,12,4,1,54,1.8518518518518519,0.0,0.0,98.14814814814815,19.512195121951226,1.6260162601626016,6.300813008130082,72.5609756097561,0
25,455,12,5,1,124,0.806451612903226,0.0,0.0,99.19354838709678,19.675456389452332,1.8255578093306288,7.910750507099392,70.58823529411767,0
26,455,12,6,1,0,0.0,0.0,0.0,0.0,19.838056680161937,0.4048582995951416,9.919028340080969,69.83805668016194,0
27,455,12,7,1,0,0.0,0.0,0.0,0.0,20.040485829959522,0.0,10.323886639676116,69.63562753036437,0
28,137,12,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,137,12,2,0,0,0.0,0.0,0.0,0.0,17.849898580121703,4.259634888438135,0.0,77.89046653144018,0
30,137,12,3,0,0,0.0,0.0,0.0,0.0,19.06693711967546,1.8255578093306288,4.462474645030426,74.6450304259635,0
31,137,12,4,0,0,0.0,0.0,0.0,0.0,19.512195121951226,1.6260162601626016,6.300813008130082,72.5609756097561,0
32,137,12,5,0,0,0.0,0.0,0.0,0.0,19.675456389452332,1.8255578093306288,7.910750507099392,70.58823529411767,0
33,137,12,6,0,9,0.0,0.0,0.0,100.0,19.838056680161937,0.4048582995951416,9.919028340080969,69.83805668016194,0
34,137,12,7,0,8,0.0,0.0,0.0,100.0,20.040485829959522,0.0,10.323886639676116,69.63562753036437,0
35,25,12,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,25,12,2,0,163,12.422360248447204,1.2422360248447202,0.0,86.33540372670807,17.849898580121703,4.259634888438135,0.0,77.89046653144018,1
37,25,12,3,0,346,18.497109826589593,4.624277456647397,0.28901734104046234,76.58959537572254,19.06693711967546,1.8255578093306288,4.462474645030426,74.6450304259635,1
38,25,12,4,0,105,55.23809523809523,0.0,0.0,44.76190476190476,19.512195121951226,1.6260162601626016,6.300813008130082,72.5609756097561,1
39,25,12,5,0,0,0.0,0.0,0.0,0.0,19.675456389452332,1.8255578093306288,7.910750507099392,70.58823529411767,1
40,25,12,6,0,0,0.0,0.0,0.0,0.0,19.838056680161937,0.4048582995951416,9.919028340080969,69.83805668016194,1
41,25,12,7,0,0,0.0,0.0,0.0,0.0,20.040485829959522,0.0,10.323886639676116,69.63562753036437,1
42,226,12,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
