,user,wave_no,day,vaccinated,total_interactions,vaccinated_interactions,infected_interactions,recovered_interactions,susceptible_interactions,vaccinated_all,infected_all,recovered_all,susceptible_all,is_infected
0,88,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,88,5,2,0,575,0.17391304347826075,0.0,0.0,99.82608695652173,26.51821862348178,0.6072874493927125,0.0,72.8744939271255,0
2,88,5,3,0,0,0.0,0.0,0.0,0.0,30.36437246963564,0.0,0.6072874493927126,69.02834008097166,0
3,88,5,4,0,13,76.92307692307692,0.0,0.0,23.076923076923077,30.76923076923077,0.0,0.6072874493927125,68.62348178137651,0
4,88,5,5,0,615,59.18699186991871,0.0,0.0,40.81300813008129,31.781376518218618,0.0,0.6072874493927125,67.61133603238866,0
5,88,5,6,0,64,82.8125,0.0,0.0,17.1875,32.79352226720648,0.0,0.6072874493927125,66.59919028340082,0
6,88,5,7,0,0,0.0,0.0,0.0,0.0,33.400809716599184,0.0,0.6072874493927125,65.99190283400809,0
7,434,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,434,5,2,1,367,0.0,0.0,0.0,100.0,26.51821862348178,0.6072874493927125,0.0,72.8744939271255,0
9,434,5,3,1,19,63.15789473684211,0.0,0.0,36.8421052631579,30.36437246963564,0.0,0.6072874493927126,69.02834008097166,0
10,434,5,4,1,0,0.0,0.0,0.0,0.0,30.76923076923077,0.0,0.6072874493927125,68.62348178137651,0
11,434,5,5,1,19,63.15789473684211,0.0,0.0,36.8421052631579,31.781376518218618,0.0,0.6072874493927125,67.61133603238866,0
12,434,5,6,1,3,33.333333333333336,0.0,0.0,66.66666666666667,32.79352226720648,0.0,0.6072874493927125,66.59919028340082,0
13,434,5,7,1,0,0.0,0.0,0.0,0.0,33.400809716599184,0.0,0.6072874493927125,65.99190283400809,0
14,327,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,327,5,2,0,268,0.3731343283582089,0.0,0.0,99.6268656716418,26.51821862348178,0.6072874493927125,0.0,72.8744939271255,0
16,327,5,3,0,185,31.89189189189189,0.0,0.0,68.10810810810811,30.36437246963564,0.0,0.6072874493927126,69.02834008097166,0
17,327,5,4,0,50,66.0,0.0,0.0,34.0,30.76923076923077,0.0,0.6072874493927125,68.62348178137651,0
18,327,5,5,0,434,58.98617511520737,0.0,0.0,41.01382488479262,31.781376518218618,0.0,0.6072874493927125,67.61133603238866,0
19,327,5,6,0,279,49.820788530465954,0.0,0.0,50.179211469534046,32.79352226720648,0.0,0.6072874493927125,66.59919028340082,0
20,327,5,7,0,62,58.064516129032256,0.0,0.0,41.935483870967744,33.400809716599184,0.0,0.6072874493927125,65.99190283400809,0
21,455,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,455,5,2,0,0,0.0,0.0,0.0,0.0,26.51821862348178,0.6072874493927125,0.0,72.8744939271255,0
23,455,5,3,0,0,0.0,0.0,0.0,0.0,30.36437246963564,0.0,0.6072874493927126,69.02834008097166,0
24,455,5,4,0,0,0.0,0.0,0.0,0.0,30.76923076923077,0.0,0.6072874493927125,68.62348178137651,0
25,455,5,5,0,117,37.60683760683761,0.0,0.0,62.39316239316239,31.781376518218618,0.0,0.6072874493927125,67.61133603238866,0
26,455,5,6,0,0,0.0,0.0,0.0,0.0,32.79352226720648,0.0,0.6072874493927125,66.59919028340082,0
27,455,5,7,0,0,0.0,0.0,0.0,0.0,33.400809716599184,0.0,0.6072874493927125,65.99190283400809,0
28,25,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,25,5,2,0,0,0.0,0.0,0.0,0.0,26.51821862348178,0.6072874493927125,0.0,72.8744939271255,0
30,25,5,3,0,279,36.917562724014346,0.0,0.0,63.08243727598566,30.36437246963564,0.0,0.6072874493927126,69.02834008097166,0
31,25,5,4,0,0,0.0,0.0,0.0,0.0,30.76923076923077,0.0,0.6072874493927125,68.62348178137651,0
32,25,5,5,0,5,60.0,0.0,0.0,40.0,31.781376518218618,0.0,0.6072874493927125,67.61133603238866,0
33,25,5,6,0,25,52.0,0.0,0.0,48.0,32.79352226720648,0.0,0.6072874493927125,66.59919028340082,0
34,25,5,7,0,0,0.0,0.0,0.0,0.0,33.400809716599184,0.0,0.6072874493927125,65.99190283400809,0
35,226,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,226,5,2,0,1,0.0,0.0,0.0,100.0,26.51821862348178,0.6072874493927125,0.0,72.8744939271255,0
37,226,5,3,0,0,0.0,0.0,0.0,0.0,30.36437246963564,0.0,0.6072874493927126,69.02834008097166,0
38,226,5,4,0,302,30.132450331125828,0.0,0.0,69.86754966887418,30.76923076923077,0.0,0.6072874493927125,68.62348178137651,0
39,226,5,5,0,44,22.72727272727273,0.0,0.0,77.27272727272727,31.781376518218618,0.0,0.6072874493927125,67.61133603238866,0
40,226,5,6,0,249,57.429718875502,0.0,0.0,42.570281124498,32.79352226720648,0.0,0.6072874493927125,66.59919028340082,0
41,226,5,7,0,9,0.0,0.0,0.0,100.0,33.400809716599184,0.0,0.6072874493927125,65.99190283400809,0
42,288,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,288,5,2,0,98,48.979591836734684,0.0,0.0,51.020408163265316,26.51821862348178,0.6072874493927125,0.0,72.8744939271255,0
44,288,5,3,0,479,31.106471816283918,0.0,0.0,68.89352818371607,30.36437246963564,0.0,0.6072874493927126,69.02834008097166,0
45,288,5,4,0,6,100.0,0.0,0.0,0.0,30.76923076923077,0.0,0.6072874493927125,68.62348178137651,0
46,288,5,5,0,660,52.57575757575758,0.0,0.0,47.42424242424242,31.781376518218618,0.0,0.6072874493927125,67.61133603238866,0
47,288,5,6,0,413,43.58353510895883,0.0,0.0,56.41646489104117,32.79352226720648,0.0,0.6072874493927125,66.59919028340082,0
48,288,5,7,0,14,85.71428571428571,0.0,0.0,14.285714285714285,33.400809716599184,0.0,0.6072874493927125,65.99190283400809,0
49,446,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,446,5,2,1,382,2.6178010471204187,0.0,0.0,97.38219895287958,26.51821862348178,0.6072874493927125,0.0,72.8744939271255,0
51,446,5,3,1,272,4.779411764705882,0.0,0.0,95.22058823529412,30.36437246963564,0.0,0.6072874493927126,69.02834008097166,0
52,446,5,4,1,242,8.264462809917358,0.0,1.6528925619834716,90.08264462809917,30.76923076923077,0.0,0.6072874493927125,68.62348178137651,0
53,446,5,5,1,259,2.316602316602316,0.0,0.0,97.68339768339769,31.781376518218618,0.0,0.6072874493927125,67.61133603238866,0
54,446,5,6,1,407,43.48894348894349,0.0,0.0,56.51105651105651,32.79352226720648,0.0,0.6072874493927125,66.59919028340082,0
55,446,5,7,1,221,1.3574660633484161,0.0,0.0,98.64253393665159,33.400809716599184,0.0,0.6072874493927125,65.99190283400809,0
56,311,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57,311,5,2,1,61,36.065573770491795,0.0,0.0,63.934426229508205,26.51821862348178,0.6072874493927125,0.0,72.8744939271255,0
58,311,5,3,1,1196,57.85953177257525,0.0,3.4280936454849487,38.7123745819398,30.36437246963564,0.0,0.6072874493927126,69.02834008097166,0
59,311,5,4,1,265,58.11320754716981,0.0,0.0,41.886792452830186,30.76923076923077,0.0,0.6072874493927125,68.62348178137651,0
60,311,5,5,1,1002,62.6746506986028,0.0,0.0,37.3253493013972,31.781376518218618,0.0,0.6072874493927125,67.61133603238866,0
61,311,5,6,1,1352,56.21301775147929,0.0,2.5887573964497044,41.19822485207101,32.79352226720648,0.0,0.6072874493927125,66.59919028340082,0
62,311,5,7,1,9,0.0,0.0,0.0,100.0,33.400809716599184,0.0,0.6072874493927125,65.99190283400809,0
63,441,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64,441,5,2,1,295,0.0,0.0,0.0,100.0,26.51821862348178,0.6072874493927125,0.0,72.8744939271255,0
