,user,wave_no,vaccination_time,total_interactions,vaccinated_interactions,infected_interactions,recovered_interactions,susceptible_interactions,vaccinated_all,infected_all,recovered_all,susceptible_all
0,88,6,2014-10-20 20:25:00,608,15.296052631578949,0.0,0.0,84.53947368421053,33.16708229426434,0.0,4.987531172069826,61.84538653366584
1,158,6,,814,43.98034398034397,0.0,0.0,56.01965601965602,33.16708229426434,0.0,4.987531172069826,61.84538653366584
2,434,6,2014-10-20 14:20:00,498,17.06827309236948,0.0,0.0,82.93172690763052,33.16708229426434,0.0,4.987531172069826,61.84538653366584
3,327,6,,1034,26.20889748549323,0.0,7.059961315280464,64.70019342359767,33.16708229426434,0.0,4.987531172069826,61.84538653366584
4,455,6,,312,9.935897435897436,2.243589743589744,10.576923076923077,77.24358974358975,33.16708229426434,0.0,4.987531172069826,61.84538653366584
5,137,6,,25,0.0,72.0,0.0,28.000000000000004,33.16708229426434,0.0,4.987531172069826,61.84538653366584
6,25,6,,0,0.0,0.0,0.0,0.0,33.16708229426434,0.0,4.987531172069826,61.84538653366584
7,226,6,,617,26.904376012965965,0.0,0.0,73.09562398703403,33.16708229426434,0.0,4.987531172069826,61.84538653366584
8,288,6,,1551,37.45970341715022,1.2894906511927788,3.997421018697615,50.67698259187621,33.16708229426434,0.0,4.987531172069826,61.84538653366584
9,446,6,2014-10-20 18:20:00,1755,9.173789173789174,3.190883190883191,37.26495726495727,47.635327635327634,33.16708229426434,0.0,4.987531172069826,61.84538653366584
10,311,6,2014-10-20 20:15:00,2583,36.546651180797525,0.0,1.7034456058846303,61.74990321331785,33.16708229426434,0.0,4.987531172069826,61.84538653366584
11,441,6,2014-10-20 14:40:00,2303,26.791141988710372,0.0,0.0,73.16543638732088,33.16708229426434,0.0,4.987531172069826,61.84538653366584
12,483,6,2014-10-21 17:10:00,1318,20.25796661608498,0.0,7.511380880121396,72.23065250379362,33.16708229426434,0.0,4.987531172069826,61.84538653366584
13,92,6,,1763,57.51559841179808,0.0,0.0,42.48440158820193,33.16708229426434,0.0,4.987531172069826,61.84538653366584
14,300,6,2014-10-20 19:50:00,93,0.0,0.0,0.0,100.0,33.16708229426434,0.0,4.987531172069826,61.84538653366584
15,173,6,,1003,49.55134596211366,3.1904287138584246,2.293120638085743,35.49351944167498,33.16708229426434,0.0,4.987531172069826,61.84538653366584
16,454,6,,727,25.58459422283356,0.0,0.1375515818431912,70.70151306740028,33.16708229426434,0.0,4.987531172069826,61.84538653366584
17,267,6,2014-10-20 14:10:00,446,9.417040358744394,0.0,0.0,90.5829596412556,33.16708229426434,0.0,4.987531172069826,61.84538653366584
18,9,6,2014-10-20 17:15:00,562,41.637010676156585,0.0,0.5338078291814947,57.82918149466192,33.16708229426434,0.0,4.987531172069826,61.84538653366584
19,34,6,,2363,16.84299619128227,0.0,0.4655099449851883,82.6491747778248,33.16708229426434,0.0,4.987531172069826,61.84538653366584
20,0,6,,64,75.0,0.0,0.0,25.0,33.16708229426434,0.0,4.987531172069826,61.84538653366584
21,388,6,,717,29.707112970711297,0.0,0.1394700139470014,70.1534170153417,33.16708229426434,0.0,4.987531172069826,61.84538653366584
22,22,6,,192,3.125,0.0,1.5625,95.3125,33.16708229426434,0.0,4.987531172069826,61.84538653366584
23,337,6,,128,0.0,0.0,0.0,100.0,33.16708229426434,0.0,4.987531172069826,61.84538653366584
24,145,6,2014-10-21 14:35:00,1228,18.81107491856677,0.0,0.0,81.18892508143323,33.16708229426434,0.0,4.987531172069826,61.84538653366584
25,426,6,2014-10-20 14:10:00,2178,38.4297520661157,0.5509641873278237,8.907254361799815,51.19375573921029,33.16708229426434,0.0,4.987531172069826,61.84538653366584
26,98,6,2014-10-20 14:10:00,1237,38.80355699272433,0.4850444624090542,1.5359741309620047,58.69037995149555,33.16708229426434,0.0,4.987531172069826,61.84538653366584
27,212,6,,635,31.65354330708661,0.0,0.0,67.8740157480315,33.16708229426434,0.0,4.987531172069826,61.84538653366584
28,404,6,,20,10.0,0.0,0.0,90.0,33.16708229426434,0.0,4.987531172069826,61.84538653366584
29,211,6,2014-10-20 23:30:00,2258,41.319751992914085,0.4428697962798937,0.0442869796279893,57.61736049601417,33.16708229426434,0.0,4.987531172069826,61.84538653366584
